bidder_id,outcome,nb_bids,nb_auctions,nb_won,max_bids,nb_devices,nb_ips,nb_countries,nb_urls,ratio_main_url,min_action_time,mean_action_time,unique_action_time,min_react_time,mean_react_time,unique_react_time,merchandise_books and music,merchandise_computers,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_others,merchandise_sporting goods
8f086b809805064f3c4a5dd48327c0f51yplz,1.0,38,27,1,5,20,37,13,2,0.0,263157895.0,10392603129.432432,37,105263158.0,349811403508.7222,36,1,0,0,0,0,0,0,0
6362c8d61774cfcb6ada7cea1be63678hxkfz,1.0,65,26,0,25,37,49,9,19,0.6923076923076923,2842105263.0,203026315789.46875,64,0.0,93600328947.32812,56,0,0,0,1,0,0,0,0
95af80db42edfce4e937550d60d79561punym,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,2368421053.0,2368421053.0,1,0,0,0,0,1,0,0,0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,1.0,1838,148,34,422,320,1615,25,24,0.9744287268770403,0.0,42067787869.23734,872,0.0,295466757477.39374,1394,0,0,0,0,1,0,0,0
977436b0a445fa555d537fbf1d4bff2e4z40h,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
3694aa599f836a57b671ee0814b071775i1nf,0.0,205,55,2,64,77,160,15,70,0.6585365853658537,0.0,66674406604.75,193,0.0,136483619763.70409,163,0,0,1,0,0,0,0,0
a447127835855849fa2ee496d05e0847fgt68,0.0,121,59,2,11,57,113,12,56,0.4380165289256198,1473684211.0,112375438596.49167,118,0.0,139817982456.08334,104,0,0,0,0,1,0,0,0
5ccc30558d4c218cbb4d36872fb82a03rjxgz,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,104157894737.0,104157894737.0,1,0,0,0,0,0,0,0,1
adc548d88b9a307ce0b58a0d11d3ae14gcfon,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c503bb79d4f3522f51d348c680906c1bs0w7z,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5dda8ade6b5d4065f3119a381516c227yoz8y,0.0,279,215,21,6,151,260,40,162,0.3978494623655914,105263158.0,277572889057.17267,273,0.0,1767183714002.0264,253,0,0,0,0,0,0,0,1
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,0.0,4,4,0,1,4,4,3,2,0.0,4764105263158.0,21483526315789.668,3,52631579.0,4513157894.5,4,0,0,0,0,1,0,0,0
5e945cce4e72950e0930b2700e77fc8eq2abo,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,36947368421.0,36947368421.0,1,0,0,0,0,1,0,0,0
6b3cff1e3d9398d4c125e7bcf612192dy1gwn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
03aafab9868455b78f0723eda86698ba9v9rm,0.0,1045,152,5,98,150,558,24,48,0.17607655502392344,0.0,74039876991.3295,698,0.0,47794120618.23512,718,0,0,0,0,1,0,0,0
78c82f2e8764bc8001354128f9265efcqrthe,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7a3378ad9999b1fde0a4562a9b036f038cdal,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ae0dc05e48d0f1e3ad33f37b4400bd069jktv,0.0,5,3,1,2,4,5,1,5,0.0,9894736842.0,2385302631579.0,4,5842105263.0,57747368421.0,5,0,0,0,0,0,0,0,1
b258a38ef4cc6ea241b5473ee9badd32ekhoy,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,117631578947.0,117631578947.0,1,0,0,0,0,1,0,0,0
daef74294e84ef6d7e009c2d51be6ee167xds,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c749a25f3a07304b959065d83bbfc5f75u1my,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,63000000000.0,63000000000.0,1,0,0,0,1,0,0,0,0
4997f0d7074a1d9f8bedf5575b6a4372w7nro,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
26508777dcd84df59b467a60d9f18ca1pvvbs,0.0,15,7,1,9,11,15,5,7,0.6,14210526316.0,930462406015.0714,14,52631579.0,67308771929.86667,12,0,0,0,1,0,0,0,0
f069e2e45ce316168a94b972c5b7d6b0f342m,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
591ef8d73236d150c32716359a61ff2auk6y6,0.0,2,1,0,2,1,1,1,1,0.0,578947369.0,578947369.0,1,578947369.0,19921052632.0,2,0,0,0,0,1,0,0,0
942af1514033a612b203ec58f7894c9fv899u,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d43189c6eef7a763b2f8596228807dd89x9y9,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
a0d080012ab98513e39234e4545e93be17tt5,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2540f8192e425f9fb921db30ac1bfcbas4p6g,0.0,25,11,0,15,17,23,10,16,0.12,26210526316.0,3019234649122.7915,24,105263158.0,39334736842.32,22,0,0,0,0,1,0,0,0
4b32495335dd238db6285f7c6bbe051fv1qoe,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d127576e329604b576df0a3248cdcda3279td,0.0,414,169,8,45,188,347,46,211,0.2777777777777778,157894737.0,187064228367.52783,389,0.0,939559773516.8802,357,0,0,0,1,0,0,0,0
43295f805d813e816fee438d9a394bc4o4of1,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
121578435bf4136746cd2a80f1990e07cv1px,0.0,7,7,0,1,7,7,1,7,0.14285714285714285,117684210527.0,11800973684210.5,6,52631579.0,66157894736.71429,7,0,0,0,0,1,0,0,0
4199816cef8be846ca71ae752575744fimyto,0.0,59,10,0,9,1,59,2,5,0.0,52631579.0,154167876588.01724,44,157894737.0,13537020517.355932,54,0,0,0,0,0,0,0,1
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,0.0,3,3,0,1,3,3,2,3,0.0,249631578947.0,29354842105263.0,2,74894736842.0,123666666666.66667,3,0,0,0,0,0,0,0,1
7d44df0d40982a6651a06cf533ef5dddtppag,0.0,125,70,0,19,70,98,23,81,0.192,2052631579.0,621346349745.3307,123,0.0,85174288179.4918,112,0,0,0,1,0,0,0,0
6a31ec9cbfe23a9398e80403859f0402cg4ql,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,2789473684.0,2789473684.0,1,0,0,0,0,1,0,0,0
e268d06507859d78894a8f6e11995f48zls7t,1.0,51,27,3,6,4,39,3,40,0.0,578947369.0,184003157894.74,46,52631579.0,109965628356.65306,49,0,0,0,0,0,0,0,1
e7445f6107c8cd3783fa722c7dd29fe6rcd3a,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,9684210527.0,9684210527.0,1,0,0,0,0,1,0,0,0
8c3631460a4d25d2b21b1f92ebbad752a19ww,0.0,3,2,0,2,3,3,2,3,0.3333333333333333,464000000000.0,2758552631579.0,2,157894737.0,17175438597.0,3,0,0,0,0,1,0,0,0
ca68a41b3a4062f154dc1ae8456cd792d6kp1,0.0,3,3,0,1,3,3,3,3,0.3333333333333333,145368421053.0,36064078947368.5,2,30368421053.0,158842105263.33334,3,0,0,0,0,0,0,0,1
989e8e68621a43af5a8d061aa91bd9bfshy7d,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,9157894736.0,9157894736.0,1,0,0,0,0,1,0,0,0
a46025d61131de18474aa6f167e04bf08w9x6,0.0,39,8,0,15,16,32,3,8,0.6153846153846154,5052631579.0,2026315789473.6843,38,52631579.0,75078272604.58974,35,0,0,0,0,0,0,0,1
1ccc69e376c95da9bd569a5d1a176874ivojs,0.0,2,2,0,1,1,2,1,1,1.0,741736842105.0,741736842105.0,1,2157894737.0,29421052631.5,2,0,0,0,0,0,0,0,1
c5863a228287327c9980d12a632985da9vi29,0.0,56,45,2,3,31,51,13,5,0.0,105263158.0,1398949282296.6365,54,0.0,1367093779904.291,54,0,0,0,0,1,0,0,0
2e07d37dd022e72ab04da76f51edaa13qk5rv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
eea79e1bfc21ff1b9572213e540e1252s5iuy,0.0,8,7,0,2,5,7,4,4,0.5,5210526316.0,9683481203007.428,7,157894737.0,29743421052.5,8,0,0,0,0,1,0,0,0
c58ffa073b3b3deb4e993ee5dd05347cmvfur,0.0,2,2,0,1,2,2,2,2,0.5,1943105263158.0,1943105263158.0,1,894736842.0,9921052631.5,2,0,0,1,0,0,0,0,0
898419c2d011d5a822e9ee07c387098ezpc12,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
59cad1329d42bda3d678bae082bee7edgvt7q,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,4631578947.0,4631578947.0,1,0,0,0,0,0,0,0,1
08c39ef7252995e0749f7927249b8dcb1d3xh,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
870932eabebfc108296437c303db6055kc3t4,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9196288f121946095e5c402fd326109827t0a,0.0,407,19,1,86,1,1,1,1,1.0,0.0,174860902255.64038,210,0.0,18294840294.837837,274,0,0,0,0,1,0,0,0
3272e16da807a75a987e26b09bb2147by1mxe,1.0,80,11,0,65,24,12,8,2,0.0,842105263.0,165269820119.9114,78,0.0,16619586942.0,40,0,0,0,0,1,0,0,0
372bf02911448b7f62cc861074a7ac81y0jsn,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,0.0,2,2,0,1,2,2,2,2,0.0,3004105263158.0,3004105263158.0,1,256000000000.0,28890078947368.5,2,0,0,0,1,0,0,0,0
e8f3ce0b2d0849968400b63b992cc606psoij,0.0,8,8,0,1,8,7,4,5,0.5,397736842105.0,9738571428571.428,7,473684211.0,6317671052631.5,8,0,0,0,0,1,0,0,0
bb73823b1c3f577402c9aa9eabd1e412vp2xw,0.0,140,46,7,14,44,139,22,85,0.02142857142857143,842105263.0,97512305944.71942,137,52631579.0,269201142390.83722,127,0,0,0,1,0,0,0,0
a71f84e476d03bd0b25d45e44eeed9a8efehw,0.0,34,8,4,14,24,27,4,18,0.17647058823529413,13263157895.0,2331379585326.9697,33,368421053.0,4098371816638.484,31,0,0,0,1,0,0,0,0
3893d2c62d59c232112efd332bc342dap8b4j,0.0,3,3,0,1,3,3,3,2,0.3333333333333333,3722263157895.0,4254421052631.5,2,2526315789.0,4526315789.666667,3,0,0,0,0,1,0,0,0
fd5cef3fe1217c6591500c715d71717anczcq,0.0,4,4,0,1,3,3,1,2,0.0,842105263.0,1581385964912.0,3,210526315.0,73447368421.25,4,0,0,0,0,1,0,0,0
2d73ed3974473a764859084d51334440k5q7s,0.0,46,10,2,28,34,42,2,30,0.043478260869565216,2947368421.0,1700649122807.0222,45,2000000000.0,194787134502.9111,45,0,0,0,0,0,0,0,1
100d406b638e84e2da7c31b03100b874qiay2,0.0,33,24,2,4,24,31,9,28,0.15151515151515152,8210526316.0,2390851973684.1875,32,52631579.0,97427432216.84848,33,0,0,0,0,1,0,0,0
c0e3343070766b359c664f93ca65040b6bh2k,1.0,59,7,0,52,32,54,4,33,0.3728813559322034,3105263158.0,1326941016333.9312,58,0.0,2172167707.40678,34,0,0,0,0,0,0,0,1
d3f595832d80988c2016aeafd125d8f072r4h,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
db85fb5556f17b744938cdcc2e7ce9b5urspd,1.0,25,6,0,19,19,22,2,16,0.28,5368421053.0,531635964912.2917,24,0.0,230258947368.48,22,0,0,0,0,0,0,0,1
afb1d898d15663a9477870391cf39b697gso2,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,368421053.0,368421053.0,1,1,0,0,0,0,0,0,0
06ddad46112881df154e3bda0e90fe880r57n,1.0,18,5,0,6,1,18,1,5,0.0,52631579.0,975232198.117647,16,157894737.0,11254385964.944445,18,0,0,0,0,0,0,0,1
8a4fc219f01e1fe6d4328b0a47fc54905iv05,1.0,8,6,0,2,8,8,3,7,0.0,29052631578.0,602421052631.5714,7,631578948.0,15552631579.0,8,0,1,0,0,0,0,0,0
3e995d6f9dda5f29c02af4c9fcb94bac0csrw,0.0,274,164,9,15,134,237,38,220,0.14963503649635038,105263158.0,282109504530.55676,269,52631579.0,395294655557.82623,232,0,0,0,0,0,0,0,1
d428139761f7b7563d57bb1f87b55876388j9,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
ffc4e2dd2cc08249f299cab46ecbfacfobmr3,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,29684210526.0,29684210526.0,1,0,0,0,0,1,0,0,0
e932ef68638c37220f4c2c386cf54578x4hpn,0.0,4,2,0,3,4,4,2,4,0.25,2753684210526.0,3739421052631.6665,3,0.0,1223684210.5,4,0,0,0,0,1,0,0,0
65996114740a63c9e0fde74bfb6725b1k9nuz,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9349befb45c4869b68e82a1944f4f01377cpz,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2cc1c5bf18c858fd9c74901d8d80ab70ak8e0,1.0,26,5,0,9,1,1,1,5,0.0,315789474.0,5223157894.72,23,263157894.0,26506072874.5,24,0,0,0,0,0,1,0,0
bdeb5eed17a812d2c47176e30b8553ae2k06g,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
60edf674563f85b227898f6af0386476efy45,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,13421052632.0,13421052632.0,1,0,0,0,1,0,0,0,0
f8f87e237833c3279a953b785653b0e5qka8u,0.0,13,10,4,3,10,13,1,5,0.07692307692307693,31368421052.0,5664614035087.667,12,12052631578.0,1144645933014.2727,11,0,0,0,1,0,0,0,0
24d4554556deeebf61510cf3e001edecu8hgj,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
142a2545c5c01937b05ac6de9773f9efgx0eb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8a958e0092f6ca984107ea6c3975f806c59m2,0.0,2,1,0,2,2,2,1,2,0.5,10340105263158.0,10340105263158.0,1,473684210.0,815789473.0,2,0,0,0,1,0,0,0,0
d6fd864297177c38cea65aed8a45fb7bbp2e3,0.0,189,89,7,12,88,93,9,49,0.3915343915343915,315789474.0,410991881298.9894,185,368421052.0,1823975817923.1729,182,0,0,0,1,0,0,0,0
a0420d3961adf890fccf4b43899708f6h40zs,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
84560dfb1400fe920a29ca2c728acf1e25eli,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
78e59e188d9780cb8988d574f692ed343s129,0.0,8,7,3,2,3,8,1,2,0.875,35631578947.0,9419195488721.857,7,9578947369.0,8130684210526.375,8,0,0,0,0,0,0,0,1
7c0add0ef85bb5194e95ceaea737f90fyv13c,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,736842105.0,736842105.0,1,0,0,0,0,1,0,0,0
21c5f4fff051adecaf1b080fbf910ca3dvi6a,0.0,28,19,2,4,19,28,11,1,1.0,32105263158.0,491832358674.4815,27,315789474.0,178295112781.92856,28,0,0,0,0,0,0,0,1
781972f2af3af2abc492f9dbb0f6fceahnban,0.0,2,2,0,1,2,2,1,2,0.0,7939578947369.0,7939578947369.0,1,5526315789.0,6157894737.0,2,0,0,0,0,0,0,0,1
0d1815382b08885d76c671ab600133adeyp5e,0.0,409,80,3,41,146,370,30,176,0.23227383863080683,52631579.0,33235165118.67892,361,52631579.0,57409931462.530716,341,0,0,0,1,0,0,0,0
98e6dd2906ef1f7c13284a309f6b160cb2ujz,0.0,23,21,0,2,19,22,8,9,0.34782608695652173,39421052631.0,3452358851674.636,22,0.0,85034324942.65218,23,0,0,0,0,1,0,0,0
655a95d80489d145052254616787cb84fwqid,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d79919e5ba11f26bce5e70f0a4f859e3e4q9y,0.0,496,47,3,379,53,88,2,9,0.9758064516129032,0.0,27504944178.628284,420,0.0,48906076166.01423,164,0,0,0,0,1,0,0,0
2f9a7b01fcce94499a59aebfac98fe1ezsk1y,0.0,4,2,0,3,3,4,4,1,1.0,4091315789474.0,21501087719298.332,3,210526316.0,605263157.75,4,0,0,0,0,0,0,0,1
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,0.0,3,2,0,2,3,3,1,3,0.0,3853894736842.0,4171421052631.5,2,52631579.0,10561403509.0,3,0,0,0,0,0,0,0,1
dbbf9d9b1d7fa110208f77a681008077plqng,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
c0b7161a67a0aae21788103c08eba7e9z8e8k,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,26000000000.0,26000000000.0,1,0,0,0,1,0,0,0,0
7a9519ae09e328b09d18473f96ef075fzrs1v,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
12df4a9cf4eb203909e6763960b79238cb0yg,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,28736842105.0,28736842105.0,1,0,0,0,0,1,0,0,0
1df5be644b8963750305092eb8ec878ayba4x,0.0,200,48,3,136,84,177,24,127,0.155,157894737.0,387704311028.82916,197,0.0,40058714625.73869,109,0,0,0,0,1,0,0,0
05c9fe8f8852ea069a93dfe39fc0571er9mdt,0.0,16,13,0,3,12,16,3,12,0.25,108842105263.0,5068028070175.467,15,105263158.0,34292763158.0,13,0,0,0,0,1,0,0,0
7639039411fbcc6cf1013b247b2622a72g0r9,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
67fd1325fbe3cd75a110cc80b9df9708l0w52,0.0,22,19,1,3,15,22,4,15,0.22727272727272727,57263157895.0,621578947368.4286,21,2736842106.0,80851674641.36363,21,0,0,0,0,1,0,0,0
9bd2d79f328a5afe815d5832e521aa9187q2j,0.0,534,98,6,220,158,262,8,43,0.398876404494382,52631579.0,145023600276.4878,484,0.0,342784652470.9046,333,0,0,0,1,0,0,0,0
438e53670ffa2990cdef656700bb49bf684fz,0.0,2,2,0,1,2,2,1,2,0.0,1149157894737.0,1149157894737.0,1,315789474.0,763157895.0,2,0,0,0,0,1,0,0,0
b86050461e88566061c796dbccb1f7e5at242,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,16473684211.0,16473684211.0,1,0,0,0,0,1,0,0,0
0496c24a6a7f593f28bf7896350e946advl6i,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,91947368421.0,91947368421.0,1,0,0,0,0,1,0,0,0
9197b6590c6dceabd88ec93157fcc31fgb8a4,0.0,2,2,0,1,2,2,1,1,1.0,2273947368421.0,2273947368421.0,1,9315789473.0,66236842105.0,2,0,0,0,0,0,0,0,1
4f57e657df5ee5d9207178b4b6858ddak9ouq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fa64fdb8ad70e86efbfc31179e93e99egd27l,0.0,8,7,0,2,5,6,4,4,0.25,4157894737.0,1274150375939.8572,7,157894736.0,8052631579.0,8,1,0,0,0,0,0,0,0
57c4421263d37c2cd2573cd7245a7a80h0mjf,0.0,18,13,1,3,18,18,5,6,0.3333333333333333,13368421052.0,796814241486.0588,17,210526316.0,28093567251.38889,17,0,0,0,0,1,0,0,0
900284c412387e0bb2dc2aa5ce42dbb9th70g,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
4dd7f98cfffffd6f4707fd0deb4a00b5rj9wv,0.0,1974,394,17,98,290,1408,92,18,0.9842958459979737,0.0,39160028809.98784,899,0.0,223214892068.8925,1078,0,0,0,0,1,0,0,0
a3d0a600cdb44f03d58f27b19247cd0d4az4k,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
02cfc97e8fded77671e71e1951723d5fwz6a4,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
87c5fcd8d9582701469f94bff3cc415dvq4ia,0.0,4,4,0,1,4,4,3,4,0.25,10052631579.0,2413403508772.0,3,52631579.0,60671052631.75,4,0,0,0,0,1,0,0,0
486dc9de91d243625863313adc03aa6bv4s1e,0.0,28,10,0,19,24,28,12,20,0.32142857142857145,11368421053.0,2837877192982.4443,27,0.0,34454887218.07143,24,0,0,0,0,1,0,0,0
8bc48bc2cd0ee494e55470a7ab0814c12riuf,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
30788b28de22d28938ecd7ed6795a8b022qm7,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
bd85d0d7fbbfab49136c241bdbe119dbgkuna,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
3c37de5e4321388ba706233d5ca4a0bfp7w67,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b7515e5f181a6d4884674897226cfe9cpd6d6,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,19210526316.0,19210526316.0,1,0,0,0,0,1,0,0,0
c435ac9dcda855341e667d440c2ef7c6nd3mg,0.0,16,15,3,2,13,16,8,13,0.125,78368421053.0,798059649122.8,15,1105263158.0,507651315789.4375,16,0,0,0,1,0,0,0,0
baff2ce04381eb1bc4747d557bf52208vqmby,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,0.0,166,60,1,16,71,147,21,43,0.39156626506024095,52631579.0,80517384370.01819,163,52631579.0,39025994865.19512,152,0,0,0,0,0,1,0,0
c6fcf1f7b824c864d492c4cd676cd702owsuv,0.0,7,7,2,1,7,5,1,6,0.0,63000000000.0,1606491228070.1667,6,31000000000.0,261815789473.5,6,0,0,1,0,0,0,0,0
fc870f3872dd5e36e4dfc4ccde28cc930tify,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
e587d92842526255c86d3b0d425747ecib83l,0.0,345,110,1,31,134,275,32,141,0.2289855072463768,157894736.0,224580171358.6279,335,0.0,231873101120.1691,277,0,0,0,0,1,0,0,0
ba0ca6f98ed66bdd1c4e86db2ce4011fdk6ii,0.0,156,57,1,15,78,134,26,29,0.34615384615384615,52631579.0,87349745331.07097,154,0.0,73811205432.96774,149,0,0,0,1,0,0,0,0
cd9a7b22d85c35845260cd61a4b65cb2meyel,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,10210526316.0,10210526316.0,1,0,0,0,1,0,0,0,0
7188dec1b560385b0826f78e7608fdfeai9fm,0.0,25,13,2,5,1,23,1,1,1.0,33210526316.0,3204149122807.0,24,55421052631.0,8088494279176.087,23,0,0,0,0,1,0,0,0
